n_trivially_balanced,n_trivial_pairs,n_concordance_modules,n_unbounded_pairs,validation_passed,concordance_tolerance,n_total_optimizations,n_other_error_pairs,n_balanced,n_numerical_error_pairs,balanced_threshold,cv_epsilon,n_metabolites,batch_size,n_concordant_inferred,sample_size,n_trivially_balanced_complexes,n_candidate_pairs,n_burnin,n_resource_limit_pairs,use_unidirectional_constraints,filename,batches_completed,elapsed_time,n_balanced_complexes,n_trivially_concordant,n_complexes,batch_results_concordant_count,model_name,use_transitivity,cv_threshold,n_balanced_total,n_concordant_found,n_infeasible_pairs,n_workers,n_non_concordant_pairs,n_timeout_pairs,n_infeasible_or_unbounded_pairs,objective_bound,n_candidates_skipped_by_transitivity,min_valid_samples,n_concordant_opt,n_reactions,seed,n_chains,n_concordant_total,id,old_species_id,Species name,Common synonym,Major clade,Family,Genus,Strain sequenced,NRRL,CBS,JCM,Other collection/strain ID,Genome accession,Resouce,Strain status,Type species,No. contigs/scaffolds,No. genes,Coverage,Assembly size,N50,GC%,Heterozygosity,CUG usage,BUSCO Complete,BUSCO Duplicated,BUSCO Fragmented,BUSCO Missing,Reference,Note
116,697,451,0,True,0.01,3720,39,124,0,1e-08,1e-16,1465,100000,6584,1000,116,1725,50,0,False,kinetic_results_Naumovozyma_castellii_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,140.51942014694214,124,697,3794,704,Naumovozyma_castellii,True,0.01,124,6591,0,63,1021,0,0,none,91,10,704,3321,42,1,7288,289.0,Naumovozyma_castellii,Naumovozyma castellii,,Saccharomycetaceae,Saccharomycetaceae,Naumovozyma,CBS 4309,Y-12630,4309.0,,,Genolevures,Public,Type,No,10.0,5264.0,Unknown,11219539.0,1245273.0,36.76,Unknown,Leu,1612.0,89.0,42.0,16.0,"Gordon JL, et al. Evolutionary erosion of yeast sex chromosomes by mating-type switching accidents. Proc. Natl. Acad. Sci. U.S.A. 108, 20024–20029 (2011).",
97,757,515,0,True,0.01,3760,31,101,0,1e-08,1e-16,1566,100000,6347,1000,97,1772,50,0,False,kinetic_results_Naumovozyma_dairenensis_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,158.67915987968445,101,757,4219,741,Naumovozyma_dairenensis,True,0.01,101,6331,0,63,1031,0,0,none,85,10,741,3654,42,1,7088,290.0,Naumovozyma_dairenensis,Naumovozyma dairenensis,,Saccharomycetaceae,Saccharomycetaceae,Naumovozyma,CBS 421,Y-1353,421.0,,,NCBI,Public,Type,Yes,11.0,5651.0,Unknown,13527580.0,1230053.0,34.15,Unknown,Leu,1621.0,65.0,49.0,24.0,"Gordon JL, et al. Evolutionary erosion of yeast sex chromosomes by mating-type switching accidents. Proc. Natl. Acad. Sci. U.S.A. 108, 20024–20029 (2011).",
96,732,503,0,True,0.01,3522,16,98,0,1e-08,1e-16,1493,100000,6074,1000,96,1583,50,0,False,kinetic_results_Neurospora_crassa_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,144.654394865036,98,732,3967,667,Neurospora_crassa,True,0.01,98,6009,0,63,916,0,0,none,79,10,667,3516,42,1,6741,,Neurospora_crassa,Neurospora crassa,,Outgroup,Outgroup,Outgroup,,,,,,,,,,,,,,,,,,1748.0,1.0,8.0,2.0,"Galagan JE, et al. The genome sequence of the filamentous fungus Neurospora crassa. Nature, (2003)",
100,816,543,0,True,0.01,4656,28,101,0,1e-08,1e-16,1616,100000,7059,1000,100,2154,50,0,False,kinetic_results_Ogataea_methanolica_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,170.82562613487244,101,816,4300,858,Ogataea_methanolica,True,0.01,101,7101,0,63,1296,0,0,none,55,10,858,3700,42,1,7917,71.0,Ogataea_methanolica,Ogataea methanolica,,Pichiaceae,Pichiaceae,Ogataea,JCM 10240,Y-7685,6515.0,10240.0,,GCA_001600755.1,NBRP/RIKEN,Reference,No,32.0,5855.0,See Supplementary Methods,15086366.0,1590249.0,36.98,Unknown,Leu,1620.0,16.0,80.0,43.0,This study,
105,650,503,0,True,0.01,3754,21,106,0,1e-08,1e-16,1373,100000,5852,1000,105,1684,50,0,False,kinetic_results_Ogataea_parapolymorpha_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,153.93537497520447,106,650,3655,639,Ogataea_parapolymorpha,True,0.01,106,5841,1,63,1045,0,0,none,56,10,639,3212,42,1,6491,72.0,Ogataea_parapolymorpha,Ogataea parapolymorpha,,Pichiaceae,Pichiaceae,Ogataea,DL-1,,,,DL-1,NCBI,Public,Reference,No,7.0,4518.0,Unknown,8874589.0,1293628.0,47.86,Unknown,Leu,1623.0,4.0,85.0,47.0,"Ravin NV, et al. Genbank Accession IDs: CM002300.1-CM002306.1 (2013).",
94,593,378,0,True,0.01,2764,11,94,0,1e-08,1e-16,1242,100000,5679,1000,94,1280,50,0,False,kinetic_results_Ogataea_polymorpha_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,112.21103000640868,94,593,3330,544,Ogataea_polymorpha,True,0.01,94,5630,0,63,736,0,0,none,36,10,544,2946,42,1,6223,73.0,Ogataea_polymorpha,Ogataea polymorpha,,Pichiaceae,Pichiaceae,Ogataea,NCYC 495 leu1.1,Y-1798,1976.0,3620.0,NCYC 495 leu1.1,JGI,Public,Type,No,7.0,4289.0,Unknown,8974850.0,1302532.0,47.86,Unknown,Leu,1620.0,4.0,84.0,51.0,"Riley R, et al. Comparative genomics of biotechnologically important yeasts. Proc Natl Acad Sci USA 113:9882-7 (2016).",
105,765,560,0,True,0.01,4138,35,109,0,1e-08,1e-16,1593,100000,6524,1000,105,1851,50,0,False,kinetic_results_Pachysolen_tannophilus_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,168.8824179172516,109,765,4290,719,Pachysolen_tannophilus,True,0.01,109,6478,0,63,1132,0,0,none,61,10,719,3712,42,1,7243,57.0,Pachysolen_tannophilus,Pachysolen tannophilus,,CUG-Ala,Saccharomycetales incertae sedis,Pachysolen,NRRL Y-2460,Y-2460,4044.0,31685.0,,JGI,Public,Type,Yes,198.0,5800.0,Unknown,12597116.0,1751653.0,29.92,Unknown,Ala,1663.0,14.0,57.0,25.0,"Riley R, et al. Comparative genomics of biotechnologically important yeasts. Proc Natl Acad Sci USA 113:9882-7 (2016).",
102,687,479,0,True,0.01,3666,12,106,0,1e-08,1e-16,1435,100000,6313,1000,102,1665,50,0,False,kinetic_results_Pichia_membranifaciens_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,140.28710794448853,106,687,3867,731,Pichia_membranifaciens,True,0.01,106,6357,0,63,934,0,0,none,68,10,731,3307,42,1,7044,74.0,Pichia_membranifaciens,Pichia membranifaciens,,Pichiaceae,Pichiaceae,Pichia,CBS 107,Y-2026,107.0,1442.0,,JGI,Public,Type,Yes,11.0,4969.0,Unknown,11584685.0,1676949.0,45.12,Unknown,Leu,1552.0,3.0,103.0,101.0,"Riley R, et al. Comparative genomics of biotechnologically important yeasts. Proc Natl Acad Sci USA 113:9882-7 (2016).",
104,749,559,0,True,0.01,5104,38,108,0,1e-08,1e-16,1520,100000,6703,1000,104,2189,50,0,False,kinetic_results_Priceomyces_haplophilus_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,186.68753600120544,108,749,3969,874,Priceomyces_haplophilus,True,0.01,108,6828,0,63,1315,0,0,none,104,10,874,3461,42,1,7577,164.0,Priceomyces_haplophilus,Priceomyces haplophilus,,CUG-Ser1,Debaryomycetaceae,Priceomyces,JCM 1635,Y-7860,2028.0,1635.0,,GCA_001599895.1,NBRP/RIKEN,Type,Yes,9.0,4983.0,See Supplementary Methods,10517128.0,1142060.0,41.14,Unknown,Ser,1694.0,2.0,50.0,13.0,This study,
121,732,506,0,True,0.01,5008,24,125,0,1e-08,1e-16,1517,100000,6319,1000,121,2210,50,0,False,kinetic_results_Saccharomyces_arboricola_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,151.22025108337402,125,732,3921,737,Saccharomyces_arboricola,True,0.01,125,6324,0,63,1473,0,0,none,110,10,737,3423,42,1,7056,291.0,Saccharomyces_arboricola,Saccharomyces arboricola,Saccharomyces arboricolus,Saccharomycetaceae,Saccharomycetaceae,Saccharomyces,CBS 10644,,10644.0,,,NCBI,Public,Type,No,35.0,5013.0,Unknown,11619520.0,879294.0,38.68,Unknown,Leu,1625.0,91.0,27.0,16.0,"Liti G, et al. High quality de novo sequencing and assembly of the Saccharomyces arboricolus genome. BMC Genomics 14, 69 (2013).",
110,805,526,0,True,0.01,4604,34,126,0,1e-08,1e-16,1675,100000,6435,1000,110,2192,50,0,False,kinetic_results_Saccharomyces_cerevisiae_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,170.11960697174072,126,805,4509,868,Saccharomyces_cerevisiae,True,0.01,126,6498,0,63,1324,0,0,none,52,10,868,3867,42,1,7303,292.0,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,,Saccharomycetaceae,Saccharomycetaceae,Saccharomyces,S288C,,8803.0,,S288C,SGD,Public,Reference,Yes,17.0,5911.0,Unknown,12157105.0,924431.0,38.15,Unknown,Leu,1628.0,110.0,12.0,9.0,"Goffeau A, et al. Life with 6000 genes. Science 274, 546, 563–567 (1996).",
109,717,466,0,True,0.01,3660,33,113,0,1e-08,1e-16,1520,100000,6622,1000,109,1733,50,0,False,kinetic_results_Saccharomyces_eubayanus_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,153.15742111206055,113,717,4092,672,Saccharomyces_eubayanus,True,0.01,113,6577,1,63,1061,0,0,none,51,10,672,3540,42,1,7294,293.0,Saccharomyces_eubayanus,Saccharomyces eubayanus,,Saccharomycetaceae,Saccharomycetaceae,Saccharomyces,FM1318,,12357.0,,FM1318,NCBI,Public,Type,No,29.0,5043.0,Unknown,11683510.0,896107.0,39.98,Unknown,Leu,1622.0,106.0,21.0,10.0,"Baker E, et al. The Genome Sequence of Saccharomyces eubayanus and the Domestication of Lager-Brewing Yeasts. Mol Biol Evol 32, 2818–2831 (2015).",
110,714,478,0,True,0.01,3432,31,114,0,1e-08,1e-16,1485,100000,6054,1000,110,1622,50,0,False,kinetic_results_Saccharomyces_kudriavzevii_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,144.45650100708008,114,714,3890,629,Saccharomyces_kudriavzevii,True,0.01,114,5969,0,63,993,0,0,none,53,10,629,3402,42,1,6683,294.0,Saccharomyces_kudriavzevii,Saccharomyces kudriavzevii,,Saccharomycetaceae,Saccharomycetaceae,Saccharomyces,IFO 1802 MATα hoΔ::natMX,,,,IFO 1802 MATα hoΔ::natMX,SSS,Public,Type,No,16.0,4887.0,Unknown,11305202.0,883140.0,39.78,Unknown,Leu,1619.0,102.0,24.0,14.0,"Scannell DR, et al. The Awesome Power of Yeast Evolutionary Genetics: New Genome Sequences and Strain Resources for the Saccharomyces sensu stricto Genus. G3 (Bethesda) 1, 11–25 (2011).",
105,736,462,0,True,0.01,4082,35,109,0,1e-08,1e-16,1522,100000,6738,1000,105,1935,50,0,False,kinetic_results_Saccharomyces_mikatae_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,156.52437710762024,109,736,4088,810,Saccharomyces_mikatae,True,0.01,109,6812,0,63,1125,0,0,none,59,10,810,3524,42,1,7548,295.0,Saccharomyces_mikatae,Saccharomyces mikatae,,Saccharomycetaceae,Saccharomycetaceae,Saccharomyces,IFO 1815,,8839.0,,IFO 1815,SSS,Public,Type,No,16.0,4914.0,Unknown,11450123.0,800826.0,37.89,Unknown,Leu,1629.0,101.0,20.0,9.0,"Scannell DR, et al. The Awesome Power of Yeast Evolutionary Genetics: New Genome Sequences and Strain Resources for the Saccharomyces sensu stricto Genus. G3 (Bethesda) 1, 11–25 (2011).",
105,757,541,0,True,0.01,4382,31,109,0,1e-08,1e-16,1562,100000,6574,1000,105,1996,50,0,False,kinetic_results_Saccharomyces_paradoxus_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,163.9181611537933,109,757,4199,814,Saccharomyces_paradoxus,True,0.01,109,6631,0,63,1182,0,0,none,98,10,814,3641,42,1,7388,296.0,Saccharomyces_paradoxus,Saccharomyces paradoxus,,Saccharomycetaceae,Saccharomycetaceae,Saccharomyces,CBS 432,Y-17217,432.0,,,SSS,Public,Neotype,No,16.0,5038.0,Unknown,11744610.0,872514.0,38.65,Unknown,Leu,1598.0,99.0,22.0,40.0,"Liti G, et al. Population genomics of domestic and wild yeasts. Nature. 2009 Mar 19;458(7236):337–41.",
107,737,457,0,True,0.01,3882,31,111,0,1e-08,1e-16,1544,100000,6595,1000,107,1859,50,0,False,kinetic_results_Saccharomyces_uvarum_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,157.1956329345703,111,737,4150,821,Saccharomyces_uvarum,True,0.01,111,6679,0,63,1038,0,0,none,60,10,821,3578,42,1,7416,297.0,Saccharomyces_uvarum,Saccharomyces uvarum,Saccharomyces bayanus var. uvarum,Saccharomycetaceae,Saccharomycetaceae,Saccharomyces,JRY9189,,7001.0,,JRY9189,SSS,Public,Reference,No,16.0,5004.0,Unknown,11502913.0,907341.0,40.23,Unknown,Leu,1615.0,100.0,28.0,16.0,"Scannell DR, et al. The Awesome Power of Yeast Evolutionary Genetics: New Genome Sequences and Strain Resources for the Saccharomyces sensu stricto Genus. G3 (Bethesda) 1, 11–25 (2011).",
102,797,614,0,True,0.01,5392,52,103,0,1e-08,1e-16,1640,100000,7156,1000,102,2328,50,0,False,kinetic_results_Saccharomycopsis_malanga_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,138.50666618347168,103,797,4391,815,Saccharomycopsis_malanga,True,0.01,103,7174,1,63,1513,0,0,none,69,10,815,3793,42,1,7971,218.0,Saccharomycopsis_malanga,Saccharomycopsis malanga,,CUG-Ser2,Saccharomycopsidaceae,Saccharomycopsis,JCM 7620,Y-7175,6267.0,7620.0,,GCA_001599215.1,NBRP/RIKEN,Type,No,44.0,6187.0,See Supplementary Methods,16719687.0,1632271.0,38.15,Unknown,Ser,1621.0,11.0,78.0,49.0,This study,
96,734,558,0,True,0.01,3710,16,98,0,1e-08,1e-16,1478,100000,6244,1000,96,1605,50,0,False,kinetic_results_Saitoella_complicata_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,169.78808188438416,98,734,3906,723,Saitoella_complicata,True,0.01,98,6233,0,63,882,0,0,none,79,10,723,3468,42,1,6967,,Saitoella_complicata,Saitoella complicata,,Outgroup,Outgroup,Outgroup,,,,,,,,,,,,,,,,,,1554.0,18.0,129.0,58.0,"Riley R, et al. Comparative genomics of biotechnologically important yeasts. Proc. Natl. Acad. Sci. U.S.A. 113, 9882–9887 (2016).",
95,727,578,0,True,0.01,4398,15,96,0,1e-08,1e-16,1499,100000,6408,1000,95,1823,50,0,False,kinetic_results_Saprochaete_clavata_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,151.38485193252563,96,727,4070,796,Saprochaete_clavata,True,0.01,96,6477,0,63,1027,0,0,none,69,10,796,3559,42,1,7204,22.0,Saprochaete_clavata,Saprochaete clavata,,Dipodascaceae/Trichomonascaceae,Dipodascaceae,Saprochaete,CNRMA 12.647,,,,CNRMA 12.647,NCBI,Public,Reference,No,339.0,6749.0,Unknown,17715251.0,156673.0,33.79,Unknown,Leu,1609.0,7.0,94.0,49.0,"Vaux S, et al. Multicenter outbreak of infections by Saprochaete clavata, an unrecognized opportunistic fungal pathogen. MBio. 2014;5(6).",
110,807,619,0,True,0.01,5530,58,113,0,1e-08,1e-16,1649,100000,7150,1000,110,2397,50,0,False,kinetic_results_Scheffersomyces_lignosus_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,142.3210129737854,113,807,4411,936,Scheffersomyces_lignosus,True,0.01,113,7279,0,63,1461,0,0,none,92,10,936,3792,42,1,8086,165.0,Scheffersomyces_lignosus,Scheffersomyces lignosus,,CUG-Ser1,Debaryomycetaceae,Scheffersomyces,JCM 9837,Y-12856,4705.0,9837.0,,GCA_001599395.1,NBRP/RIKEN,Type,No,19.0,6075.0,See Supplementary Methods,16592489.0,1946329.0,41.53,Unknown,Ser,1715.0,10.0,26.0,8.0,This study,
106,804,571,0,True,0.01,4888,41,109,0,1e-08,1e-16,1640,100000,6935,1000,106,2211,50,0,False,kinetic_results_Scheffersomyces_stipitis_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,179.19891905784607,109,804,4394,815,Scheffersomyces_stipitis,True,0.01,109,6946,1,63,1396,0,0,none,56,10,815,3781,42,1,7750,166.0,Scheffersomyces_stipitis,Scheffersomyces stipitis,,CUG-Ser1,Debaryomycetaceae,Scheffersomyces,CBS 6054,Y-11545,6054.0,,,JGI,Public,Reference,Yes,9.0,5995.0,Unknown,15441079.0,1803401.0,41.14,Unknown,Ser,1733.0,6.0,16.0,4.0,"Jeffries TW, et al. Genome sequence of the lignocellulose-bioconverting and xylose-fermenting yeast Pichia stipitis. Nat. Biotechnol. 25, 319–326 (2007).",
83,675,382,0,True,0.01,3546,10,104,0,1e-08,1e-16,1294,100000,6320,1000,83,1682,50,0,False,kinetic_results_Schizosaccharomyces_pombe_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,118.62480115890504,104,675,3342,807,Schizosaccharomyces_pombe,True,0.01,104,6452,0,63,875,0,0,none,70,10,807,2805,42,1,7127,,Schizosaccharomyces_pombe,Schizosaccharomyces pombe,,Outgroup,Outgroup,Outgroup,,,,,,,,,,,,,,,,,,1286.0,24.0,196.0,253.0,"Wood V, et al. The genome sequence of Schizosaccharomyces pombe. Science, (2002)",
99,714,497,0,True,0.01,3228,33,104,0,1e-08,1e-16,1481,100000,6117,1000,99,1468,50,0,False,kinetic_results_Sclerotinia_sclerotiorum_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,142.7921621799469,104,714,3927,616,Sclerotinia_sclerotiorum,True,0.01,104,6019,0,63,852,0,0,none,67,10,616,3485,42,1,6733,,Sclerotinia_sclerotiorum,Sclerotinia sclerotiorum,,Outgroup,Outgroup,Outgroup,,,,,,,,,,,,,,,,,,1702.0,5.0,42.0,10.0,"Amselem J, et al. Genomic analysis of the necrotrophic fungal pathogens Sclerotinia sclerotiorum and Botrytis cinerea. PLoS Genet, (2011)",
99,750,525,0,True,0.01,4682,37,109,0,1e-08,1e-16,1564,100000,6375,1000,99,2123,50,0,False,kinetic_results_Spathaspora_arborariae_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,200.15807509422305,109,750,4213,758,Spathaspora_arborariae,True,0.01,109,6383,0,63,1365,0,0,none,53,10,758,3615,42,1,7133,167.0,Spathaspora_arborariae,Spathaspora arborariae,,CUG-Ser1,Debaryomycetaceae,Spathaspora,UFMG-HM19.1A,Y-48658,11463.0,,UFMG-HM19.1A,NCBI,Public,Type,No,41.0,5749.0,Unknown,12870582.0,679206.0,31.73,Unknown,Ser,1713.0,5.0,31.0,10.0,"Lobo FP, et al. Draft Genome Sequence of the D-Xylose-Fermenting Yeast Spathaspora arborariae UFMG-HM19.1AT. Genome Announc. 2014;2(1). ",
103,738,474,0,True,0.01,3992,24,107,0,1e-08,1e-16,1508,100000,6660,1000,103,1856,50,0,False,kinetic_results_Spathaspora_girioi_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,150.15830612182617,107,738,3959,861,Spathaspora_girioi,True,0.01,107,6783,0,63,995,0,0,none,53,10,861,3475,42,1,7521,168.0,Spathaspora_girioi,Spathaspora girioi,,CUG-Ser1,Debaryomycetaceae,Spathaspora,UFMG-CM-Y302,,13476.0,,UFMG-CM-Y302,NCBI,Public,Type,No,2380.0,6733.0,Unknown,14406387.0,76648.0,35.33,Unknown,Ser,1701.0,10.0,36.0,12.0,"Lopes MR, et al. Genomic analysis and D-xylose fermentation of three novel Spathaspora species: Spathaspora girioi sp. Nov., Spathaspora hagerdaliae f. a., sp. nov., and Spathaspora gorwiae f. a., sp. Nov. FEMS Yeast Res. 2016 Jun;16(4)",
103,745,539,0,True,0.01,4412,31,109,0,1e-08,1e-16,1560,100000,6667,1000,103,1964,50,0,False,kinetic_results_Spathaspora_gorwiae_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,164.03974103927612,109,745,4210,898,Spathaspora_gorwiae,True,0.01,109,6820,0,63,1066,0,0,none,56,10,898,3641,42,1,7565,169.0,Spathaspora_gorwiae,Spathaspora gorwiae,,CUG-Ser1,Debaryomycetaceae,Spathaspora,UFMG-CM-Y312,,13472.0,,UFMG-CM-Y312,NCBI,Public,Type,No,2530.0,6678.0,Unknown,14788824.0,13488.0,35.12,Unknown,Ser,1562.0,24.0,116.0,57.0,"Lopes MR, et al. Genomic analysis and D-xylose fermentation of three novel Spathaspora species: Spathaspora girioi sp. Nov., Spathaspora hagerdaliae f. a., sp. nov., and Spathaspora gorwiae f. a., sp. Nov. FEMS Yeast Res. 2016 Jun;16(4)",
103,774,501,0,True,0.01,3980,40,107,0,1e-08,1e-16,1585,100000,6480,1000,103,1882,50,0,False,kinetic_results_Spathaspora_hagerdaliae_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,164.25437593460083,107,774,4260,791,Spathaspora_hagerdaliae,True,0.01,107,6497,1,63,1091,0,0,none,63,10,791,3683,42,1,7271,170.0,Spathaspora_hagerdaliae,Spathaspora hagerdaliae,,CUG-Ser1,Debaryomycetaceae,Spathaspora,UFMG-CM-Y303,,13475.0,,UFMG-CM-Y303,NCBI,Public,Type,No,1873.0,6953.0,Unknown,16495406.0,35635.0,37.37,Unknown,Ser,1658.0,15.0,68.0,18.0,"Lopes MR, et al. Genomic analysis and D-xylose fermentation of three novel Spathaspora species: Spathaspora girioi sp. Nov., Spathaspora hagerdaliae f. a., sp. nov., and Spathaspora gorwiae f. a., sp. Nov. FEMS Yeast Res. 2016 Jun;16(4)",
105,776,499,0,True,0.01,4062,25,109,0,1e-08,1e-16,1585,100000,6665,1000,105,1913,50,0,False,kinetic_results_Spathaspora_passalidarum_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,165.30235505104065,109,776,4243,844,Spathaspora_passalidarum,True,0.01,109,6733,1,63,1069,0,0,none,69,10,844,3674,42,1,7509,171.0,Spathaspora_passalidarum,Spathaspora passalidarum,,CUG-Ser1,Debaryomycetaceae,Spathaspora,NRRL Y-27907,Y-27907,10155.0,,,JGI,Public,Type,Yes,8.0,5666.0,Unknown,13182099.0,2071440.0,35.05,Unknown,Ser,1728.0,6.0,16.0,9.0,"Wohlbach DJ, et al. Comparative genomics of xylose-fermenting fungi for enhanced biofuel production. Proc. Natl. Acad. Sci. U.S.A. 108, 13212–13217 (2011).",
95,732,511,0,True,0.01,3840,13,96,0,1e-08,1e-16,1519,100000,6562,1000,95,1715,50,0,False,kinetic_results_Sporopachydermia_quercuum_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,151.8791151046753,96,732,4128,723,Sporopachydermia_quercuum,True,0.01,96,6553,0,63,992,0,0,none,95,10,723,3594,42,1,7285,54.0,Sporopachydermia_quercuum,Sporopachydermia quercuum,,Sporopachydermia,Saccharomycetales incertae sedis,Sporopachydermia,JCM 9486,Y-17847,8070.0,9486.0,,GCA_001599295.1,NBRP/RIKEN,Reference,No,15.0,5968.0,See Supplementary Methods,16411463.0,1903616.0,36.33,Unknown,Leu,1602.0,16.0,107.0,34.0,This study,
104,743,606,0,True,0.01,3920,20,106,0,1e-08,1e-16,1545,100000,6141,1000,104,1663,50,0,False,kinetic_results_Stagonospora_nodorum_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,157.76649498939514,106,743,4123,701,Stagonospora_nodorum,True,0.01,106,6099,0,63,962,0,0,none,57,10,701,3653,42,1,6842,,Stagonospora_nodorum,Stagonospora nodorum,,Outgroup,Outgroup,Outgroup,,,,,,,,,,,,,,,,,,1691.0,4.0,57.0,7.0,"Hane JK, et al. Dothideomycete plant interactions illuminated by genome sequencing and EST analysis of the wheat pathogen Stagonospora nodorum. Plant Cell, (2007)",
84,676,553,0,True,0.01,4452,8,88,0,1e-08,1e-16,1359,100000,6402,1000,84,1865,50,0,False,kinetic_results_Starmerella_bombicola_JCM9596_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,136.00271892547607,88,676,3699,695,Starmerella_bombicola_JCM9596,True,0.01,88,6421,0,63,1170,0,0,none,60,10,695,3214,42,1,7097,23.0,Starmerella_bombicola_JCM9596,Starmerella bombicola,,Dipodascaceae/Trichomonascaceae,Dipodascaceae,Starmerella,JCM 9596,Y-17069,6009.0,9596.0,,GCA_001599315.1,NBRP/RIKEN,Type,Yes,16.0,4706.0,See Supplementary Methods,9561028.0,2890200.0,48.18,Unknown,Leu,1405.0,2.0,143.0,209.0,This study,
99,736,542,0,True,0.01,3942,24,101,0,1e-08,1e-16,1516,100000,6531,1000,99,1700,50,0,False,kinetic_results_Sugiyamaella_lignohabitans_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,181.23387002944943,101,736,4118,721,Sugiyamaella_lignohabitans,True,0.01,101,6516,0,63,979,0,0,none,97,10,721,3596,42,1,7252,24.0,Sugiyamaella_lignohabitans,Sugiyamaella lignohabitans,,Dipodascaceae/Trichomonascaceae,Trichomonascaceae,Sugiyamaella,CBS 10342,YB-1473,10342.0,,,NCBI,Public,Type,No,5.0,6447.0,Unknown,15982127.0,4956242.0,44.86,Unknown,Leu,1654.0,9.0,83.0,13.0,"Bellasio M, et al. Complete genome sequence and transcriptome regulation of the pentose utilizing yeast Sugiyamaella lignohabitans. FEMS Yeast Res. 2016 Jun;16(4). ",
103,742,469,0,True,0.01,3668,20,107,0,1e-08,1e-16,1556,100000,6120,1000,103,1730,50,0,False,kinetic_results_Tetrapisispora_blattae_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,157.09735083580017,107,742,4178,714,Tetrapisispora_blattae,True,0.01,107,6092,0,63,1016,0,0,none,95,10,714,3631,42,1,6834,298.0,Tetrapisispora_blattae,Tetrapisispora blattae,,Saccharomycetaceae,Saccharomycetaceae,Tetrapisispora,CBS 6284,Y-10934,6284.0,,,Genolevures,Public,Type,No,10.0,5377.0,Unknown,14048593.0,1449145.0,31.74,Unknown,Leu,1580.0,36.0,89.0,54.0,"Gordon JL, et al. Evolutionary erosion of yeast sex chromosomes by mating-type switching accidents. Proc. Natl. Acad. Sci. U.S.A. 108, 20024–20029 (2011).",
110,716,474,0,True,0.01,3724,24,125,0,1e-08,1e-16,1528,100000,6384,1000,110,1795,50,0,False,kinetic_results_Tetrapisispora_phaffii_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,152.97187614440918,125,716,4101,696,Tetrapisispora_phaffii,True,0.01,125,6364,0,63,1099,0,0,none,62,10,696,3533,42,1,7080,299.0,Tetrapisispora_phaffii,Tetrapisispora phaffii,,Saccharomycetaceae,Saccharomycetaceae,Tetrapisispora,CBS 4417,Y-8282,4417.0,,,NCBI,Public,Type,Yes,17.0,5295.0,Unknown,12115070.0,815984.0,33.56,Unknown,Leu,1645.0,47.0,43.0,24.0,"Gordon JL, et al. Evolutionary erosion of yeast sex chromosomes by mating-type switching accidents. Proc. Natl. Acad. Sci. U.S.A. 108, 20024–20029 (2011).",
